,train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std
135,1.0,0.0,1.0,0.0,0.9474262000000001,0.0040066806660875596,0.9564797,0.00345919025351309
136,1.0,0.0,1.0,0.0,0.9473874,0.004006729793734521,0.9564363999999997,0.003441642201042994
137,1.0,0.0,1.0,0.0,0.9474472,0.003986790157507669,0.9565089999999999,0.0034234615814990516
138,1.0,0.0,1.0,0.0,0.9475083999999999,0.0039646517425872465,0.9565631,0.0033961081387376274
139,1.0,0.0,1.0,0.0,0.9475259999999999,0.004013636107072977,0.9565810999999999,0.0034553454950265157
140,1.0,0.0,1.0,0.0,0.947556,0.00404716658910898,0.9566293,0.003488443522546975
141,1.0,0.0,1.0,0.0,0.9475683,0.004063353813046542,0.9566431999999999,0.003495678383375676
142,1.0,0.0,1.0,0.0,0.947576,0.004049371185752168,0.9566570999999999,0.003504592685320228
143,1.0,0.0,1.0,0.0,0.9475482,0.004058576026145132,0.9566427000000001,0.0034834085046115426
144,1.0,0.0,1.0,0.0,0.9475897999999999,0.004089990655246067,0.9566485,0.0035063771688168557
145,1.0,0.0,1.0,0.0,0.9475870000000001,0.004151268914440504,0.9566302999999999,0.003560389137439903
146,1.0,0.0,1.0,0.0,0.9475785999999999,0.004146057288557413,0.9566017,0.0035530193934173618
147,1.0,0.0,1.0,0.0,0.9475833000000001,0.00415693683016714,0.9565977,0.0035527053649296726
148,1.0,0.0,1.0,0.0,0.9475726,0.00411562029832685,0.9565809,0.0035426010627785994
149,1.0,0.0,1.0,0.0,0.9475833,0.004112719296280744,0.9566271000000001,0.0035227396852449784
150,1.0,0.0,1.0,0.0,0.9475936,0.004172209635193322,0.9566345,0.003549032156799946
151,1.0,0.0,1.0,0.0,0.947602,0.004177626957975054,0.9566557000000001,0.0035574266556037365
152,1.0,0.0,1.0,0.0,0.9475855,0.004180469046650153,0.9566435999999999,0.003549793802462339
153,1.0,0.0,1.0,0.0,0.9475680000000001,0.004163345841988164,0.9566275,0.0035538396488868245
154,1.0,0.0,1.0,0.0,0.9475348,0.004186610844107683,0.9566053,0.0035843677280658452
155,1.0,0.0,1.0,0.0,0.947533,0.0042061579380712815,0.9566034,0.0036014743703100395
156,1.0,0.0,1.0,0.0,0.9475813000000001,0.004216581697299353,0.9566389999999998,0.003594777489636869
157,1.0,0.0,1.0,0.0,0.9475733999999999,0.004195531937668911,0.9566222999999999,0.0035783088477659313
158,1.0,0.0,1.0,0.0,0.9475975000000002,0.004213035918432211,0.9566331,0.0036026510086324005
159,1.0,0.0,1.0,0.0,0.9475993,0.004230846772219476,0.9566207999999999,0.0036174929384865445
160,1.0,0.0,1.0,0.0,0.9475914999999999,0.004197498880285751,0.9566174999999999,0.003605774181781217
161,1.0,0.0,1.0,0.0,0.9476129999999999,0.0042333717767283315,0.9566636,0.003629307956070971
162,1.0,0.0,1.0,0.0,0.9476642999999999,0.004267900890367532,0.9566994999999998,0.0036576491425504413
163,1.0,0.0,1.0,0.0,0.9476742,0.00426853564586263,0.9567096000000002,0.003655532853087229
164,1.0,0.0,1.0,0.0,0.9476841,0.004235586628791801,0.9567190999999999,0.0036251963105464954
165,1.0,0.0,1.0,0.0,0.9476869000000001,0.0041802867951852285,0.9567154999999999,0.0035751701008483535
166,1.0,0.0,1.0,0.0,0.9476805,0.004184821411960148,0.9567259000000001,0.003576037568314959
167,1.0,0.0,1.0,0.0,0.9477003000000002,0.004234523964981175,0.95673,0.003596963274763887
168,1.0,0.0,1.0,0.0,0.9477117999999999,0.0042186120893013945,0.9567447000000001,0.003587361622418361
169,1.0,0.0,1.0,0.0,0.9477481999999998,0.004229699913705479,0.9567675,0.0035949777259393447
170,1.0,0.0,1.0,0.0,0.9477535999999999,0.0042130795197812265,0.9567777,0.00359309766218509
171,1.0,0.0,1.0,0.0,0.9477682999999999,0.0041990658973157305,0.9567823000000001,0.003575160193613717
172,1.0,0.0,1.0,0.0,0.9477291000000001,0.00416912924841626,0.9567488,0.0035492719760536816
173,1.0,0.0,1.0,0.0,0.947715,0.004185173138592945,0.9567435,0.003550829290461605
174,1.0,0.0,1.0,0.0,0.9477336000000001,0.004173542145468277,0.9567649000000001,0.00354433317988025
175,1.0,0.0,1.0,0.0,0.9477569999999998,0.0042134346559547006,0.9567802999999999,0.0035761063756549506
176,1.0,0.0,1.0,0.0,0.9478015000000001,0.00421794905730261,0.9568135,0.00357949539041468
177,1.0,0.0,1.0,0.0,0.9478766000000001,0.004168557980884992,0.9568911,0.0035383662741440463
178,1.0,0.0,1.0,0.0,0.9479038,0.0042309840179324855,0.9569009000000002,0.0035826712506173346
179,1.0,0.0,1.0,0.0,0.9479461,0.004219369465927346,0.9569466,0.003562745969052537
